ID,Item,Item_det,Price,Resturant_id
734,Prawns Green Thai Curry,,300.00 onwards,10508
735,Prawns Red Thai Curry,,300.00 onwards,10508
736,Aloo Paratha ,1 Plate,150.00 onwards,10508
737,Gobi Paratha ,1 Plate,150.00 onwards,10508
738,Methi Paratha ,1 Plate,150.00 onwards,10508
739,Special Veg Paratha ,1 Plate,180.00 onwards,10508
740,Paneer Paratha ,1 Plate,180.00 onwards,10508
741,Egg Paratha ,1 Plate,160.00 onwards,10508
742,Chicken Kheema Paratha ,1 Plate,180.00 onwards,10508
743,Classic Veg Burger,,100.00 onwards,10508
744,Crispy Veg Burger,,130.00 onwards,10508
745,Spicy Veg Burger,,130.00 onwards,10508
746,Double Veg Burger,,160.00 onwards,10508
747,Mexican Bean Burger,,180.00 onwards,10508
748,Veg and Cheese Burger,,180.00 onwards,10508
749,Grilled Paneer Burger,,200.00 onwards,10508
750,Classic Chicken Burger,,130.00 onwards,10508
751,Crispy Chicken Burger,,150.00 onwards,10508
752,Double Chicken Burger,,160.00 onwards,10508
753,BBQ Chicken Burger,,220.00 onwards,10508
754,Spicy Chicken Burger,,180.00 onwards,10508
755,Beef Burger,,220.00 onwards,10508
756,Lamb Burger,,250.00 onwards,10508
757,Bacon Burger,,250.00 onwards,10508
758,Ham Burger,,230.00 onwards,10508
759,Tuna Burger,,230.00 onwards,10508
760,Fish Burger,,230.00 onwards,10508
761,Garlic Bread Sandwich,,60.00 onwards,10508
762,Chilli Cheese Toast Sandwich,,140.00 onwards,10508
763,Mushroom Chilli Cheese Toast Sandwich,,150.00 onwards,10508
764,Club Sandwich,,220.00 onwards,10508
765,Corn and Spinach Sandwich,,150.00 onwards,10508
766,Tomato and Cheese Sandwich,,150.00 onwards,10508
767,Classic Egg Cheese Sandwich,,180.00 onwards,10508
768,Classic Chicken Sandwich,,180.00 onwards,10508
769,Chicken Salami,,200.00 onwards,10508
770,Tuna Sandwich,,220.00 onwards,10508
771,Veg Alfredo Pasta,,250.00 onwards,10508
772,Veg Suzana Pasta,,220.00 onwards,10508
773,Veg Basilico Pasta,,220.00 onwards,10508
774,Veg Romano Pasta,,220.00 onwards,10508
775,Chicken Alfredo Pasta,,250.00 onwards,10508
776,Chicken Arrabiata Pasta,,250.00 onwards,10508
777,Chicken Suzana Pasta,,250.00 onwards,10508
778,Chicken Basilico Pasta,,250.00 onwards,10508
779,Chicken Romano Pasta,,250.00 onwards,10508
780,Carbonara Pasta,,300.00 onwards,10508
781,Veg Steak with BBQ Sauce,,300.00 onwards,10508
782,Veg Steak with Green Pepper Sauce,,300.00 onwards,10508
783,Veg Steak with Red Pepper Sauce,,300.00 onwards,10508
784,Chicken Steak with BBQ Sauce,,400.00 onwards,10508
785,Chicken Steak with Red Wine Sauce,,400.00 onwards,10508
786,Chicken Steak with Pepper Sauce,,400.00 onwards,10508
787,Chicken Steak with Mushroom Sauce,,400.00 onwards,10508
788,Fish Steak with Lemon Butter Sauce,,450.00 onwards,10508
789,Fish Steak with Green Pepper Sauce,,450.00 onwards,10508
790,Fish Steak with Red Pepper Sauce,,450.00 onwards,10508
791,Aloo Gobi Dry,,150,10508
792,Mixed Veg Curry,,150,10508
793,Paneer Tlkka Masala,,180,10508
794,Chicken Kali Mirch Dry,,180,10508
795,Methi Chicken,,180,10508
796,Chicken Tikka Masala,,180,10508
797,Pure Chocolate Magic Pastry,,80,10508
798,Rich Chocolate Pastry,,80,10508
799,Chocolate Brownie Pastry,,80,10508
800,White Chocolate Galaxy Pastry,,80,10508
801,Tandoori Chicken,,170.00 onwards,9903
802,Azura Special Kabab,,110.00 onwards,9903
803,Kerala Parotta,,20,9903
804,Ghee Rice,,80,9903
805,Chicken Dum Biryani,,160,9903
806,Malabar Chicken Biryani,,150,9903
807,White Rice Meal,,80,9903
808,North Indian Meal,,110,9903
809,Special Thali,,240,9903
810,Cream of Mushroom  Soup,,100,9903
811,Cream of Tomato Soup,,100,9903
812,Veg Sweet Corn Soup,,100,9903
813,Veg Hot and Sour Soup,,100,9903
814,Veg Manchow Soup,,100,9903
815,Veg Lemon Pepper Soup,,100,9903
816,Veg Clear Soup,,100,9903
817,Chicken Sweet Corn Soup,,110,9903
818,Chicken Manchow Soup,,110,9903
819,Chicken Clear Soup,,110,9903
820,Chicken Lemon Pepper Soup,,110,9903
821,Chicken Hot and Sour Soup,,110,9903
822,Azura Surprise Chicken Soup,,110,9903
823,Afghani Kabab ,6 Pieces,190,9903
824,Kalmi Kabab ,2 Pieces,110,9903
825,Tandoori Kabab ,6 Pieces,160,9903
826,Chicken Tikka ,6 Pieces,170,9903
827,Hariyali Kabab ,6 Pieces,170,9903
828,Malai Kabab ,6 Pieces,170,9903
829,Lasooni Kabab,,170,9903
830,Boneless Pepper Kabab,,170,9903
831,Boneless Pahadi Kabab,,180,9903
832,Boneless Chokkori Kabab,,190,9903
833,Boneless Reshmi Kabab,,190,9903
834,Boneless Tangdi Kabab,,150,9903
835,Boneless Chicken Seekh Kabab,,170,9903
836,Roasted Kabab,,180,9903
837,Banjara Kabab,,190,9903
838,Boneless Juzi Kabab,,190,9903
839,Ginger Kabab,,190,9903
840,Achari Kabab,,190,9903
841,Methi Kabab,,190,9903
842,Aajwain Kabab,,190,9903
843,Bhuna Kabab,,190,9903
844,Gobi Manchurian,,120,9903
845,Gobi 65,,120,9903
846,Gobi Chilli,,120,9903
847,Baby Corn Manchurian,,120,9903
848,Baby Corn 65,,120,9903
849,Baby Corn Chilli,,120,9903
850,Golden Fry Baby Corn,,150,9903
851,Paneer Manchurian,,150,9903
852,Paneer 65,,150,9903
853,Paneer Chilli,,150,9903
854,Paneer Pepper Salt,,160,9903
855,Paneer Tikka,,170,9903
856,Achari Paneer Tikka,,170,9903
857,Malai Paneer Tikka,,170,9903
858,Haryali Paneer Tikka,,170,9903
859,Hara Bara Kabab,,150,9903
860,Seekh Kabab,,190,9903
861,Aloo Tikki,,150,9903
862,Tandoori Gobi Tikka,,160,9903
863,Challi Methi Ka Seekh,,170,9903
864,Tandoori Babycorn Tikka,,170,9903
865,Aajwain Paneer Tikka,,170,9903
866,Mushroom Manchurian,,140,9903
867,Mushroom 65,,140,9903
868,Mushroom Chilli,,140,9903
869,Mushroom Pepper Salt,,150,9903
870,Tandoori Mushroom,,160,9903
871,Aloo Chilli,,130,9903
872,Aloo Manchurian,,130,9903
873,Aloo 65,,130,9903
874,Aloo Chilli Garlic,,140,9903
875,Finger Chips,,120,9903
876,Schezwan Crispy,,140,9903
877,Ball Manchurian,,140,9903
878,Cheese Ball,,160,9903
879,Chicken Lollipop,,180,9903
880,Drum of Heaven,,180,9903
881,Dim Sim Chilli Chicken,,180,9903
882,Chilli Chicken,,180,9903
883,Ginger Chicken,,180,9903
884,Garlic Chicken,,180,9903
885,Onion Chicken,,180,9903
886,Dragon Chicken,,180,9903
887,Schezwan Chicken,,180,9903
888,Lemon Chicken,,180,9903
889,Chicken 65,,180,9903
890,Chicken Manchurian,,180,9903
891,Chicken Pepper Salt,,180,9903
892,Chicken Pepper Dry,,190,9903
893,Boneless Chicken Pepper Dry,,180,9903
894,Hong Kong Chicken,,190,9903
895,Hunan Chicken,,180,9903
896,Fish Chilli,,210,9903
897,Fish Manchurian,,210,9903
898,Schezwan Fish,,210,9903
899,Prawns Chilli,,210,9903
900,Prawns Manchurian,,210,9903
901,Schezwan Prawns,,210,9903
902,Lemon Prawns,,210,9903
903,Golden Fried Prawns,,210,9903
904,Prawns Roast,,210,9903
905,Tandoori Fish Tikka,,210,9903
906,Achari Fish Tikka,,210,9903
907,Pepper Fish Tikka,,210,9903
908,Malai Fish Tikka,,210,9903
909,Tandoori Prawns,,210,9903
910,Haryali Fish Tikka,,210,9903
911,Dal Fry,,110,9903
912,Dal Tadka,,120,9903
913,Kolhapuri Dal,,120,9903
914,Dal Palak Methi,,130,9903
915,Dal Makhani,,130,9903
916,Mixed Veg Curry,,130,9903
917,Kadhai Veg,,130,9903
918,Veg Kolhapuri,,130,9903
919,Veg Hyderabadi,,130,9903
920,Veg Jaipuri,,130,9903
921,Veg Makhanwala,,140,9903
922,Paneer Tikka Masala,,150,9903
923,Paneer Butter Masala,,140,9903
924,Paneer Methi Masala,,140,9903
925,Paneer Methi Malai,,140,9903
926,Palak Paneer,,140,9903
927,Kadhai Paneer,,140,9903
928,Navaratan Korma,,160,9903
929,Malai Kofta,,160,9903
930,Kaju Masala,,200,9903
931,Shahi Paneer,,160,9903
932,Mushroom Masala,,140,9903
933,Mushroom Kadhai,,140,9903
934,Babycorn Masala,,140,9903
935,Dum Aloo Kashmiri,,140,9903
936,Tawa Veg,,140,9903
937,Matar Paneer Masala,,140,9903
938,Aloo Matar Masala,,130,9903
939,Green Peas Masala,,130,9903
940,Aloo Gobi Masala,,130,9903
941,Aloo Palak,,130,9903
942,Azura Chicken Curry,,170,9903
943,Butter Chicken Masala,,170,9903
944,Pepper Chicken Masala,,170,9903
945,Chicken Tikka Masala,,180,9903
946,Nadan Chicken Gravy,,170,9903
947,Hyderabadi Chicken,,170,9903
948,Chicken Kolhapuri,,170,9903
949,Chicken Afghani,,180,9903
950,Mughlai Chicken,,180,9903
951,Kadhai Chicken,,170,9903
952,Chicken Do Pyaza,,170,9903
953,Chicken Patiyala,,190,9903
954,Chicken Khandhari,,180,9903
955,Chicken Shalimar,,190,9903
956,Shahi Chicken,,170,9903
957,Chettinadu Chicken,,170,9903
958,Chicken Keema Masala,,190,9903
959,Methi Chicken,,180,9903
960,Chicken Punjabi,,170,9903
961,Azura Mutton Curry,,230,9903
962,Mutton Masala,,210,9903
963,Mutton Rogan Gosh,,210,9903
964,Kadhai Mutton,,210,9903
965,Mutton Mughlai,,210,9903
966,Mutton Pepper Masala,,210,9903
967,Mutton Hyderababi,,210,9903
968,Mutton Kolhapuri,,210,9903
969,Mutton Punjabi,,210,9903
970,Mutton Pepper Dry,,210,9903
971,Mutton Roast,,210,9903
972,Mutton Dry Fry,,210,9903
973,Mutton Do Pyaza,,210,9903
974,Egg Burji,,50,9903
975,Egg Chilli,,120,9903
976,Egg Manchurian,,120,9903
977,Egg Schezwaan,,130,9903
978,Egg 65,,120,9903
979,Egg Omelette,,30,9903
980,Boiled Egg ,2 Pieces,20,9903
981,Egg Masala,,100,9903
982,Egg Mughlai,,110,9903
983,Bulls Eye,,30,9903
984,Veg Noodles,,110,9903
985,Veg Schezwan Noodles,,130,9903
986,Singapori Noodles,,140,9903
987,American Chopsuey,,170,9903
988,Chinese Chopsuey,,170,9903
989,Dragan Chopsuey,,170,9903
990,Veg Fried Rice,,110,9903
991,Paneer Fried Rice,,150,9903
992,Mushroom Fried Rice,,140,9903
993,Veg Mixed Fried Rice,,170,9903
994,Veg Schezwan Fried Rice,,130,9903
995,Veg Triple Schezwan Fried Rice,,160,9903
996,Egg Noodles,,140,9903
997,Egg Schezwan Noodles,,150,9903
998,Egg Fried Rice,,130,9903
999,Schezwan Egg Fried Rice,,140,9903
1000,Egg Triple Schezwan Fried Rice,,170,9903
1001,Chicken Noodles,,150,9903
1002,Chicken Schezwan Noodles,,160,9903
1003,Prawns Noodles,,170,9903
1004,Prawns Schezwan Noodles,,170,9903
1005,Mixed Noodles,,190,9903
1006,Singapori  Noodles,,160,9903
1007,Chicken Fried Rice,,130,9903
1008,Chicken Schezwan Fried Rice,,160,9903
1009,Prawns Fried Rice,,170,9903
1010,Prawns Schezwan Fried Rice,,190,9903
1011,Mixed Fried Rice,,200,9903
1012,Triple Schezwan Chicken Fried Rice,,180,9903
1013,Triple Schezwan Mixed Fried Rice,,210,9903
1014,Tandoori Roti,,20,9903
1015,Butter Roti,,25,9903
1016,Plain Naan,,30,9903
1017,Butter Naan,,35,9903
1018,Garlic Naan,,40,9903
1019,Garlic Butter Naan,,45,9903
1020,Pudina Naan,,45,9903
1021,Cheese Naan,,65,9903
1022,Plain Kulcha,,30,9903
1023,Butter Kulcha,,35,9903
1024,Lachha Paratha,,35,9903
1025,Masala Kulcha,,40,9903
1026,Stuffed Kulcha,,45,9903
1027,Azura Bread Basket,,190,9903
1028,Keema Naan,,75,9903
1029,Ceylon Parotta,,30,9903
1030,Coin Parotta,,15,9903
1031,Wheat Parotta,,30,9903
1032,Wheat Chapathi,,20,9903
1033,Aloo Parotta,,55,9903
1034,Gobi Parotta,,55,9903
1035,Onion Parotta,,55,9903
1036,Paneer Parotta,,65,9903
1037,Egg Kothu Parotta,,110,9903
1038,Chicken Kothu Parotta,,150,9903
1039,Plain Rice,,50,9903
1040,Jeera Rice,,90,9903
1041,Curd Rice,,80,9903
1042,Biryani Rice,,80,9903
1043,Veg Biryani,,100,9903
1044,Panner Tikka Biryani,,150,9903
1045,Malabar Biryani Rice,,90,9903
1046,Egg Biryani,,110,9903
1047,Egg Dum Biryani,,120,9903
1048,Malabar Egg  Biryani,,120,9903
1049,Chicken Tikka Biryani,,170,9903
1050,Mutton Dum Biryani,,210,9903
1051,Dum Biryani Rice,,100,9903
1052,Plain Fruit Salad,,70,9903
1053,Fruit Salad with Vanilla Ice Cream,,110,9903
1054,Gudbad,,110,9903
1055,Royal Falooda,,130,9903
1056,Rose Falooda,,130,9903
1057,Azura Special Falooda,,150,9903
1058,Fresh Lime Juice,,35,9903
1059,Mosambi Juice,,40,9903
1060,Orange Juice,,40,9903
1061,Pineapple Juice,,40,9903
1062,Papaya Juice,,40,9903
1063,Anar Juice,,60,9903
1064,Watermelon Juice,,30,9903
1065,Muskmelon Juice,,40,9903
1066,Mint Lime Juice,,40,9903
1067,Green apple  Lime Juice,,50,9903
1068,Watermelon Smoothie,,80,9903
1069,Watermelon Delight,,80,9903
1070,Apple and Banana Smoothie,,90,9903
1071,Watermelon Lemonade,,80,9903
1072,Apple Milk Shake,,80,9903
1073,Shamam Milk Shake,,70,9903
1074,Butter Fruit Milk Shake,,70,9903
1075,Anar Milk Shake,,70,9903
1076,Guava Milk Shake,,70,9903
1077,Chikoo Milk Shake,,70,9903
1078,Banana Milk Shake,,70,9903
1079,Papaya Milk Shake,,70,9903
1080,Strawberry Milk Shake,,70,9903
1081,Vanilla Milk Shake,,70,9903
1082,Kiwi Milk Shake,,70,9903
1083,Lychee Milk Shake,,70,9903
1084,Badam Milk Shake,,70,9903
1085,Cold Coffee,,70,9903
1086,Dates Milk Shakes,,80,9903
1087,Sharja Shakes,,80,9903
1088,Arabian Special Shake,,90,9903
1089,Kit Kat Milk Shake,,110,9903
1090,Azura Special  Shake,,110,9903
1091,Sweet Lassi,,40,9903
1092,Salted Lassi,,40,9903
1093,Mango Lassi,,50,9903
1094,Pista Lassi,,50,9903
1095,Strawberry Lassi,,50,9903
1096,Rose Lassi,,50,9903
1097,Dry Fruit Lassi,,60,9903
1098,Freah Fruit Lassi,,50,9903
1099,Lychee Lassi,,50,9903
1100,Fresh Lime Soda,,40,9903
1101,Masala Lime Soda,,50,9903
1102,Blue Lime Soda,,50,9903
1103,Ginger Lime Soda,,50,9903
1104,Mint Lime Soda,,50,9903
1105,Green Apple Lime Soda,,60,9903
1106,Strawberry Lime Soda,,60,9903
1107,Lychee Lime Soda,,60,9903
1108,Azura Special Mojlto,,80,9903
1109,Chicken Pepper Dry,,210,8042
1110,Mushroom Biryani,,170,8042
1111,Hyderabadi Chicken Biryani,,220,8042
1112,Boneless Chicken Biryani,,240,8042
1113,Hyderabadi Mutton Biryani,,250,8042
1114,Meals Parcel,,150,8042
1115,Chicken Platter Andhra Style,,450,8042
1116,Tandoori Chicken Platter,,650,8042
1117,Hot and Sour Veg Soup,,130,8042
1118,Veg  Manchow Soup,,130,8042
1119,Chicken Hot and Sour Soup,,145,8042
1120,Chicken Manchow Soup,,145,8042
1121,Gobi Chilli,,165,8042
1122,Gobi Manchurian,,165,8042
1123,Gobi 65,,165,8042
1124,Gobi Pepper Dry,,165,8042
1125,Baby Corn Chilli,,165,8042
1126,Baby Corn Manchurian,,165,8042
1127,Baby Corn 65,,165,8042
1128,Baby Corn Pepper Dry,,165,8042
1129,Mushroom Chilli,,165,8042
1130,Mushroom 65,,165,8042
1131,Mushroom Manchurian,,165,8042
1132,Mushroom Pepper dry,,165,8042
1133,Paneer Chilli,,175,8042
1134,Paneer 65,,175,8042
1135,Paneer Manchurian,,175,8042
1136,Paneer Pepper Dry,,175,8042
1137,Paneer Tikka,,180,8042
1138,Egg Chilli,,150,8042
1139,Egg Omelette,,40,8042
1140,Egg Manchurian,,150,8042
1141,Egg 65,,150,8042
1142,Egg Pepper Dry,,150,8042
1143,Egg Fry,,150,8042
1144,Chicken 65,,210,8042
1145,Chicken Chilli,,210,8042
1146,Afghani Kabab,,240,8042
1147,Kalmi Kebab ,2 Pieces,190,8042
1148,Malai Kabab,,240,8042
1149,Reshmi Kabab,,240,8042
1150,Hariyali Kebab,,240,8042
1151,Achari Kabab,,240,8042
1152,Chicken Lollipop ,6 Pieces,220,8042
1153,Chicken Manchurian,,210,8042
1154,Lemon Chicken,,220,8042
1155,Chicken 555,,220,8042
1156,Chicken Kebab Boneless,,210,8042
1157,Afghani Chicken ,7 Pieces,255,8042
1158,Chicken Sheek,,165,8042
1159,Chicken Ghee Roast,,230,8042
1160,Chicken Tikka,,220,8042
1161,Tandoori Kabab,,240,8042
1162,Chicken Fry,,190,8042
1163,Nati Chicken Fry,,230,8042
1164,Chicken Keema Balls ,8  Pieces],225,8042
1165,Reddy's Special Chicken Kebab,,220,8042
1166,Gunder Chicken Fry,,190,8042
1167,Chilli Chicken Andhra Style,,210,8042
1168,Gongura Chicken,,190,8042
1169,Special Chicken Pepper Dry,,190,8042
1170,Chicken Kebab,,190,8042
1171,Mutton Pepper Dry,,240,8042
1172,Mutton Roast,,240,8042
1173,Mutton Fry,,240,8042
1174,Crab Sukka,,330,8042
1175,Fish Tikka,,240,8042
1176,Dal Fry,,140,8042
1177,Plain Palak,,140,8042
1178,Gobi Masala,,140,8042
1179,Mixed Veg Curry,,150,8042
1180,Kadai Veg,,150,8042
1181,Tomato Curry,,140,8042
1182,Veg Hyderabadi,,150,8042
1183,Veg Kolhapuri,,150,8042
1184,Palak Paneer,,150,8042
1185,Paneer Butter Masala,,160,8042
1186,Cashew Masala,,160,8042
1187,Mushroom Masala,,160,8042
1188,Reddy's Special Veg Curry,,170,8042
1189,Egg Curry,,150,8042
1190,Egg Masala,,130,8042
1191,Egg Bhurji,,100,8042
1192,Chicken Methi,,190,8042
1193,Boneless  Chicken Methi,,200,8042
1194,Chicken Curry,,200,8042
1195,Boneless Chicken Curry,,210,8042
1196,Chicken Kadai,,200,8042
1197,Boneless Chicken Kadai,,210,8042
1198,Chicken Punjabi,,200,8042
1199,Boneless  Chicken Punjabi,,210,8042
1200,Chicken Kolhapuri,,200,8042
1201,Boneless Chicken Kolhapuri,,210,8042
1202,Chicken Hyderabadi,,200,8042
1203,Boneless Chicken Hyderabadi,,210,8042
1204,Reddy's Special Chicken Curry,,210,8042
1205,Boneless Reddy's Special Chicken Curry,,220,8042
1206,Nati Chicken Curry,,230,8042
1207,Chicken Keema Curry,,230,8042
1208,Mutton Rogan Josh,,250,8042
1209,Mutton Masala,,240,8042
1210,Mutton Curry,,240,8042
1211,Nellur Chapla Pulusu,,240,8042
1212,Methi kulcha,,60,8042
1213,Roti,,35,8042
1214,Butter Roti,,40,8042
1215,Kulcha,,40,8042
1216,Butter Kulcha,,45,8042
1217,Naan,,45,8042
1218,Butter Naan,,50,8042
1219,Garlic Naan,,60,8042
1220,Rumali Roti,,75,8042
1221,Jeera Rice,,145,8042
1222,Ghee Rice,,145,8042
1223,Curd Rice,,100,8042
1224,Veg Pulao,,175,8042
1225,Veg Biryani,,165,8042
1226,Paneer Biryani,,170,8042
1227,Egg Biryani,,180,8042
1228,Chicken Biryani Family Pack,,540,8042
1229,Boneless Chicken Biryani Family Pack,,580,8042
1230,Mutton Biryani Family Pack,,590,8042
1231,Fish Biryani,,240,8042
1232,Fish Biryani Family Pack,,580,8042
1233,Prawns Biryani Family Pack,,580,8042
1234,Prawns Biryani,,240,8042
1235,Veg Fried Rice,,165,8042
1236,Mushroom Fried Rice,,175,8042
1237,Paneer Fried Rice,,175,8042
1238,Veg Schezwan Fried Rice,,175,8042
1239,Schezwan Egg Fried Rice,,155,8042
1240,Egg Fried Rice,,145,8042
1241,Chicken Fried Rice,,175,8042
1242,Chicken Schezwan Fried Rice,,185,8042
1243,Prawns Fried Rice,,195,8042
1244,Prawns Schezwan Fried Rice,,205,8042
1245,Veg Noodles,,145,8042
1246,Schezwan Veg Noodles,,155,8042
1247,Egg Noodles,,155,8042
1248,Schezwan Egg Noodles,,165,8042
1249,Chicken Noodles,,175,8042
1250,Schezwan Chicken Noodles,,185,8042
1251,Prawn Noodles,,190,8042
1252,Schezwan Prawn Noodles,,200,8042
1253,Mixed Egg Schezwan Noodles,,210,8042
1254,Mixed Noodles,,205,8042
1255,Fish 65,,240,8042
1256,Fish Chilli,,240,8042
1257,Apollo Fish,,240,8042
1258,Bangda Fish,,140,8042
1259,Fish Manchurian,,240,8042
1260,Fish Pepper Dry,,240,8042
1261,Prawns 65,,240,8042
1262,Prawns Chilli,,240,8042
1263,Prawns Manchurian,,24,8042
1264,Prawns Pepper Dry,,240,8042
1265,Crab Masala,,330,8042
1266,Pootharaikalu ,5 Pieces,240,8042
1267,Kakinada Kajha ,5 Pieces,140,8042
1268,Kowa,,230,8042
1269,Lassi,,65,8042
1270,Soda,,30,8042
1271,Fresh Lime Sweet Soda,,55,8042
1272,Fresh Lime Sweet Juice,,50,8042
1273,Butter Milk,,30,8042
1274,7Up ,500 ml,55,8042
1275,Pepsi ,500 ml,55,8042
1276,Thums Up ,500 ml,55,8042
1277,Coke ,500 ml,55,8042
1278,Mirinda ,500 ml,55,8042
1279,Chhola Kulcha ,Serves 1,155,9861
1280,Dal Makhani with Laccha Paratha ,Serves 1,155,9861
1281,Kadhai Paneer with Laccha Paratha ,Serves 1,225,9861
1282,Butter Chicken with Lachha Paratha ,Serves 1,235,9861
1283,Shahi Paneer with Laccha Paratha ,Serves 1,225,9861
1284,Veg Jalfrezi with Lachha Paratha ,Serves 1,155,9861
1285,Chatpata Chhola with Jeera Rice ,Serves 1,155,9861
1286,Shahi Paneer with Jeera Rice ,Serves 1,235,9861
1287,Dal Makhani with Jeera Rice ,Serves 1,165,9861
1288,Rajma Chawal,,155,9861
1289,Rajma Kulcha,,155,9861
1290,Rajma with Lachha Paratha,,155,9861
1291,Rajma Thali,,195,9861
1292,Shahi Paneer + Dal Makhani Thali,,199,9861
1293,Butter Chicken + Dal Makhani Thali,,249,9861
1294,Butter Chicken with Jeera Rice ,Serves 1,235,9861
1295,Kadhai Chicken with Lachha Paratha ,Serves 1,235,9861
1296,Fish Curry with Rice ,Serves 1,275,9861
1297,Paneer Bhurji Thali,,169,9861
1298,Spinach Paratha with Chola,,149,9861
1299,Spinach Paratha with Rajma,,149,9861
1300,Aloo Paratha,,135,9861
1301,Gobhi Paratha,,135,9861
1302,Paneer Paratha,,145,9861
1303,Egg Paratha,,160,9861
1304,Kadhai Paneer Roll,,145,9861
1305,Kadhai Chicken Roll,,155,9861
1306,Great Indian Cutlet ,Serves 1,135,9861
1307,Karol Bagh Ka Dahi Vada ,Serves 1,130,9861
1308,Naye Style Ka Cheela ,Serves 1,139,9861
1309,Paneer Bhurji with Bun Maska ,Serves 1,165,9861
1310,Aloo Tikki Chaat,,130,9861
1311,Pista Phirni,,160,9861
1312,Sheer Kurma,,130,9861
1313,Sheer Kurma ,Serves 1,140,9861
1314,Big Bad Brownie Shake ,Serves 1,155.00 onwards,9861
1315,PBC Shake ,Serves 1,155.00 onwards,9861
1316,Broadway Berry Shake ,Serves 1,155.00 onwards,9861
1317,NY Caramel Coffee Shake ,Serves 1,155.00 onwards,9861
1318,The Pro Shake ,"200 ml, Serves 1",165,9861
1319,Cuban Cold Coffee ,"200 ml, Serves 1",105,9861
1320,Hazelnut Cold Coffee ,"200 ml, Serves 1",135,9861
1321,Himalayan Iced Tea ,"200 ml, Serves 1",95,9861
1322,Turbo Charger ,"200 ml, Serves 1",85,9861
1323,Green Mint Cooler ,"200 ml, Serves 1",85,9861
1324,Black Beauty ,"200 ml, Serves 1",99,9861
1325,Strawberry Smoothie ,"200 ml, Serves 1",149,9861
1326,Glow+ ,"200 ml, Serves 1",135,9861
1327,Sunshine+ ,"200 ml, Serves 1",135,9861
1328,Meerut Ka Jaljeera,,79,9861
1329,Spiced Buttermilk ,"200 ml, Serves 1",99,9861
1330,Jat Jaljeera ,"200 ml, Serves 1",85,9861
1331,Khatti Meethi Shikanji ,"200 ml, Serves 1",85,9861
1332,Watermelon+ ,"200 ml, Serves 1",95,9861
1333,Yoga Kick+ ,"200 ml, Serves 1",135,9861
1334,Aqua+ ,"200 ml, Serves 1",69,9861
1335,ABC+ ,"200 ml, Serves 1",135,9861
1336,Cold Brew+ ,"200 ml, Serves 1",75,9861
1337,Immune+ ,"200 ml, Serves 1",135,9861
1338,Kale+ ,"200 ml, Serves 1",135,9861
1339,Chilli Chicken Dry,,150,9862
1340,Chole Masala,,90,9862
1341,Dal Fry,,90,9862
1342,Kadhai Paneer,,120,9862
1343,Lacha Paratha,,30,9862
1344,Tawa Roti,,12,9862
1345,Chicken Biryani,,150,9862
1346,Shane Punjabi Veg Thali,,250,9862
1347,Veg Thali,,250,9862
1348,Shane Punjabi Non Veg Thali,,300,9862
1349,Chicken Thali,,250,9862
1350,French Fry,,80,9862
1351,Veg Manchurian,,130,9862
1352,Gobi Manchurian,,130,9862
1353,Baby Corn Manchurian,,140,9862
1354,Mushroom Manchurian,,140,9862
1355,Tandoori Aloo,,110,9862
1356,Chilly Potato,,110,9862
1357,Paneer Manchurian,,160,9862
1358,Chilly Paneer,,160,9862
1359,Chilly Gobi,,160,9862
1360,Paneer Tikka,,250,9862
1361,Chilly Baby Corn,,160,9862
1362,Veg Seekh Kebab,,150,9862
1363,Kalmi Kebab,,55,9862
1364,Chicken Manchurian,,150,9862
1365,Lemon Chicken,,160,9862
1366,Peppper Chicken,,150,9862
1367,Hong Kong Chicken,,150,9862
1368,Chicken Hot Shop,,150,9862
1369,Schezwan Chicken,,160,9862
